Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/xquery/value/BinaryValueManager.java,org.exist.xquery.value.BinaryValueManager,177c215d2c8f83006a41818c585f46b4298919b98c54601bc49b7440b9daca71,This interface defines a contract for managing binary values and executing cleanup tasks. It allows for the registration of binary data and the controlled execution of cleanup operations based on specified criteria.,Binary Management,Strategy,Interface Segregation,,673,570,104
exist-core/src/main/java/org/exist/xquery/value/Base64BinaryDocument.java,org.exist.xquery.value.Base64BinaryDocument,52a4f98a1447d3ce4af4dd8933b32f5031e9a621f19fc4a27abb9058ee61eff4,"This class acts as a wrapper for Base64 encoded binary data, providing methods to create instances from input streams and manage an associated URL.",Binary data wrapper,Factory,Value Object,,610,551,98
exist-core/src/main/java/org/exist/xquery/value/NumericValue.java,org.exist.xquery.value.NumericValue,c02d64b63afd23790e889ea6cc9d0d9aef5b0ad2d83cd5df6fd28ba51fb6ee66,"This abstract class represents a numeric value within the system, providing a common interface for various numeric types and defining fundamental arithmetic and comparison operations.",Numeric Value,Abstract Base Class,Value Object,Template Method,658,1410,116
exist-core/src/main/java/org/exist/xquery/value/BooleanValue.java,org.exist.xquery.value.BooleanValue,fde99a723833390cbac22cda3b0e013fe9865fa05aa34249ddcd5effd7c80974,"This class represents a boolean value within the system, providing methods for its creation, conversion, comparison, and determination of its effective boolean representation.",Boolean Value,Value Object,Singleton,Immutable,738,1504,114
exist-core/src/main/java/org/exist/xquery/value/SequenceType.java,org.exist.xquery.value.SequenceType,9ccc16f43d3fbb0d4a3fa5384f539078e32f59f0806e87e2d48c7c0696263c9e,"This class defines and validates XQuery sequence types, ensuring that sequences and individual items conform to specified data types and cardinalities.",Type validation,Value Object,Type System,,507,1359,95
exist-core/src/main/java/org/exist/xquery/value/ItemComparator.java,org.exist.xquery.value.ItemComparator,5d9821de227b48232806e1338962a2602538763e14d0e6e3f646e3194100be43,"This class provides a mechanism to compare different types of Items, including various node implementations and atomic values, ensuring they can be ordered consistently despite differences in their inheritance hierarchies.",Item comparison,Strategy,,,527,637,84
exist-core/src/main/java/org/exist/xquery/value/HexBinaryValueType.java,org.exist.xquery.value.HexBinaryValueType,65df05ffaeb8ad9f25d20b64857a3caa8b91fe7f1898d77b568094950c4c9d4a,"This class defines a value type for representing and validating hexadecimal binary data, ensuring it conforms to expected hexadecimal string formats and converting it to uppercase.",Hexadecimal String Validation,Template Method,Value Object,,691,562,100
exist-core/src/main/java/org/exist/xquery/value/AtomicValueComparator.java,org.exist.xquery.value.AtomicValueComparator,5d537901db9ba92762e83402c415578a69b859832c96b5bb8deeca5d9635afd4,"This class provides a way to compare `AtomicValue` objects, supporting custom collation and handling potential errors during comparison.",Value Comparison,Comparator,,,501,525,74
exist-core/src/main/java/org/exist/xquery/value/SequenceComparator.java,org.exist.xquery.value.SequenceComparator,c7a8506d53659845a55537902a7269728aa963f3e528a56d46fe65c64ff56380,"This class defines a custom comparison logic for sequences, primarily used for sorting or ordering them.",Sequence Comparison,Strategy,,,445,560,69
exist-core/src/main/java/org/exist/xquery/value/BinaryValueFromBinaryString.java,org.exist.xquery.value.BinaryValueFromBinaryString,4e6d946d97e3c5ce86aeb8a1318fe65ea46fab780c95db967aa3ef3dd32ca3f6,Represents an XSD binary value (like xs:base64Binary or xs:hexBinary) that is constructed from a pre-encoded string.,Binary String,Adapter,Value Object,,545,879,100
exist-core/src/main/java/org/exist/xquery/value/GYearValue.java,org.exist.xquery.value.GYearValue,173521939f3c1f25046430e34711f8d063b2dbad645fe2b927222af0c0485477,"Represents a Gregorian year value, with functionality for conversion, type identification, and potential arithmetic operations (though subtraction is currently unsupported).",Year Value,Value Object,Type Conversion,,504,767,97
exist-core/src/main/java/org/exist/xquery/value/JavaObjectValue.java,org.exist.xquery.value.JavaObjectValue,6e730cee6a18f8e8f0390f446adc2a87e1e460e6ac4038deba473b24a6e14e28,"This class represents an arbitrary Java object as an atomic value, primarily for integration with systems that expect atomic value types, while providing limited support for type conversions and comparisons.",Java integration,Adapter,Value Object,,479,1130,102
exist-core/src/main/java/org/exist/xquery/value/DateValue.java,org.exist.xquery.value.DateValue,46c31346073c85d3ec9e1864b7710f98ed1a5ff6f88ce593fed6951f7908bdab,"This class represents a date value within the system, handling its creation, manipulation, conversion to other types, and serialization/deserialization.",Date handling,Value Object,Immutable,Data Transfer Object,642,1048,116
exist-core/src/main/java/org/exist/xquery/value/AnyURIValue.java,org.exist.xquery.value.AnyURIValue,d4cd96c27e13242f888ebf11233cee7687e88eedbff87e4d1ef797b39982b3f7,This class represents an xs:anyURI XML Schema data type value and provides functionality to escape and normalize URI strings according to XML Linking standards.,URI value,Value Object,Immutable Object,,550,3177,98
exist-core/src/main/java/org/exist/xquery/value/OrderedValueSequence.java,org.exist.xquery.value.OrderedValueSequence$Entry,f03d3c95a9f613bc40b75dd70149101494ee7ea155bad9599b2ccb09d29b68fd,"This class represents an entry within a sequence, holding an item and its associated ordering specifications, along with information about the primitive types encountered during evaluation.",Entry Representation,Value Object,Comparable,,520,951,98
exist-core/src/main/java/org/exist/xquery/value/OrderedValueSequence.java,org.exist.xquery.value.OrderedValueSequence$OrderedValueSequenceIterator,254d7e7a6c1c760b29f4d696cb54e705e3ed1aa703d3740fbe145d840e782800,"This class provides an iterator for a sequence of items, allowing traversal, checking for the existence of the next item, and skipping a specified number of items.",Sequence Iteration,Iterator,,,457,558,83
exist-core/src/main/java/org/exist/xquery/value/OrderedValueSequence.java,org.exist.xquery.value.OrderedValueSequence,9739c05880474f5203e2490b2d7c14ccd5b52629ef7cdc6f7c9511823164dd6f,This class represents a sequence of items that are sorted based on a set of ordering specifications. It evaluates the order expressions for each item as they are added and then sorts the entire sequence before iteration.,Ordered Sequence,Strategy,Value Object,Comparable,729,2237,125
exist-core/src/main/java/org/exist/xquery/value/IntegerValue.java,org.exist.xquery.value.IntegerValue,7aa7a117a2ab4da47ca8e1de7098d2cf4c7f3471d2f4abefba18f319e4101e9d,"Represents an integer value, derived from a decimal by fixing fractional digits to zero, and provides operations for arithmetic, comparison, and conversion between various numeric types.",Integer Representation,Value Object,Immutable,Numeric Domain,598,3170,119
exist-core/src/main/java/org/exist/xquery/value/MixedNodeValueComparator.java,org.exist.xquery.value.MixedNodeValueComparator,477836900178406ef77df27161c221659813150bec1323dde41348bc6faf9ba9,"This class compares two node values, considering their type and internal structure, to establish an ordering. It distinguishes between in-memory and persistent nodes, applying specific comparison rules for each.",Node comparison,Strategy,Comparator,,668,486,104
exist-core/src/main/java/org/exist/xquery/value/OrderedDurationValue.java,org.exist.xquery.value.OrderedDurationValue,8a9dbada5e96c31c19504ee14165f648c3987e9141e3fe692a9d78d820b49a2a,"This class provides functionality for ordered duration value comparisons, mathematical operations like addition and subtraction, and type-safe conversion to BigDecimal, ensuring compatibility and orderability for duration-related computations.",Duration comparison,Value Object,Abstract Base Class,,738,1101,107
exist-core/src/main/java/org/exist/xquery/value/EmptySequence.java,org.exist.xquery.value.EmptySequence,a13dabb233739102c4c86546bb67f38561d756e4e0e3c2affe170b17845ceaf6,"Represents an empty sequence or collection, providing methods to interact with a collection that contains no elements. It prevents modifications and returns default or null values for retrieval operations.",Empty Collection,Flyweight,Immutable,Marker,699,958,119
exist-core/src/main/java/org/exist/xquery/value/DecimalValue.java,org.exist.xquery.value.DecimalValue,aebd5b94effd0d0213c7fe06218901faac2d541f1c64a96761915fe431d17542,"Represents a decimal numeric value, supporting various arithmetic operations, type conversions, and comparisons as defined by the XPath 2.0 xs:decimal type.",Decimal Numeric,Value Object,Data Transfer Object,Type Conversion,641,2775,120
exist-core/src/main/java/org/exist/xquery/value/QNameValue.java,org.exist.xquery.value.QNameValue,2d398405177af5f1d5ee6f6e8164e82abd043ccd9f6040268a824c583ea14904,"This class represents a Qualified Name (QName) value within the XQuery processing environment, extending the functionality of atomic values and providing methods for conversion, comparison, and representation.",QName Representation,Value Object,Adapter,,659,1479,105
exist-core/src/main/java/org/exist/xquery/value/Sequence.java,org.exist.xquery.value.Sequence,e353d9f1f2aec0fcb5517af5caa2903ddf045aa27608e21b983b54e24f4ca794,"This interface defines the contract for a sequence of items, which are either atomic values or nodes, and provides methods for manipulating, iterating, and querying these sequences, adhering to XPath 2.0 specifications.",Sequence Representation,Interface,Value Object,Collection Abstraction,623,3831,129
exist-core/src/main/java/org/exist/xquery/value/PreorderedValueSequence.java,org.exist.xquery.value.PreorderedValueSequence$OrderedComparator,2d5a556f02b9b3b713bf032823735066990b127fae93d91cbc766971c3000341,"This class provides a custom comparison logic for `OrderedNodeProxy` objects, enabling them to be sorted according to specific ordering rules that handle empty values and descending order.",Ordering Logic,Strategy,,,502,465,84
exist-core/src/main/java/org/exist/xquery/value/PreorderedValueSequence.java,org.exist.xquery.value.PreorderedValueSequence$OrderedNodeProxy,3764c5b51e8a18d73595fee7d417b065b39e8fd4b889c54c33ffd3e101744c98,"This class acts as a proxy for nodes, specifically designed to manage and potentially order associated values, likely for use in expressions or data structures.",Ordered value proxy,Proxy,,,550,419,80
exist-core/src/main/java/org/exist/xquery/value/PreorderedValueSequence.java,org.exist.xquery.value.PreorderedValueSequence$PreorderedValueSequenceIterator,5e2f9322a8cd728a412757df70fb903f8828ed44b8047fac08779e696423e95f,"This class provides an iterator for a pre-ordered sequence, allowing traversal and skipping of elements within the sequence.",Sequence Iteration,Iterator,,,418,583,74
exist-core/src/main/java/org/exist/xquery/value/PreorderedValueSequence.java,org.exist.xquery.value.PreorderedValueSequence,592422c04381f12563c83092c402b49c4475afca4f130c91f0f9580212343b0b,"This class represents a sequence of items that are sorted according to specified order criteria, primarily used for processing results from an 'order by' clause in queries.",Sorted Sequence,Strategy,Decorator,Adapter,999,1299,116
exist-core/src/main/java/org/exist/xquery/value/BinaryValueType.java,org.exist.xquery.value.BinaryValueType,e6e039e9055e1204e552ca218294be2c599a61d2d7877bbaa104060497bb12e8,"This abstract class defines a blueprint for handling binary value types, including their XQuery type representation and mechanisms for encoding and decoding data streams. It also provides abstract methods for validating and formatting string representations of these binary values.",Value Representation,Template Method,Factory Method,,560,664,113
exist-core/src/main/java/org/exist/xquery/value/StringValue.java,org.exist.xquery.value.StringValue,299d2ced91c541601652ba3164ce296a77c3bbb606e8504337de895e726b9917,"Represents an XPath string value, providing methods for string manipulation, type conversion, comparison, and serialization.",String Value,Value Object,Immutable,Strategy,516,2556,107
